CookerStat, GenerateAssetRegistry=0.016071, Initialize=0.081535, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId9F858E6546CCEA2A1C080789D12C0E6B_0, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3A3C647F4003414255FB0D86BBC7612__3740EA0E532CC80F7A4332A9A99A4974288C275F, StartTime=2016.06.02-15.12.48, HierarchicalDDC=, DataSize=1756, Duration=2.552994, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId9F858E6546CCEA2A1C080789D12C0E6B_19, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_5C9496CB49C528B6E905548375D324B0__1_0_13123_0, StartTime=2016.06.02-16.28.33, HierarchicalDDC=, DataSize=347, Duration=3.614109, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionIdB428A28B4AB6E7EAA9204AA2A72E532E_23, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_887BED994E2AC3ADF0048F94C27278E4__1_0_13123_0, StartTime=2016.06.02-16.28.33, HierarchicalDDC=, DataSize=347, Duration=3.800847, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId99682C6B48BE40044F8A3CBD66565689_21, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_7E2D177F4F51450D63B2D7A2B29A01A2__1_0_13123_0, StartTime=2016.06.02-16.28.33, HierarchicalDDC=, DataSize=437, Duration=3.478803, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId99682C6B48BE40044F8A3CBD66565689_22, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C494B8BD45703F947D2105AF8027B310__1_0_13123_0, StartTime=2016.06.02-16.28.39, HierarchicalDDC=, DataSize=347, Duration=3.240045, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionIdB428A28B4AB6E7EAA9204AA2A72E532E_24, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_DC2D24D6403E45C091EEFC95F4D7CC7B__1_0_13123_0, StartTime=2016.06.02-16.28.39, HierarchicalDDC=, DataSize=437, Duration=4.915446, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId9F858E6546CCEA2A1C080789D12C0E6B_20, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FF5E6D964BA3CA1AC2F93E9E7CF07D8F__1_0_13123_0, StartTime=2016.06.02-16.28.39, HierarchicalDDC=, DataSize=347, Duration=2.926767, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId9F858E6546CCEA2A1C080789D12C0E6B_21, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E7B89E014C941D82758676BEE3D399F8__1_0_13123_0, StartTime=2016.06.02-16.29.28, HierarchicalDDC=, DataSize=347, Duration=3.194455, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId99682C6B48BE40044F8A3CBD66565689_23, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A89E082C4E45F4551D147BABBB7B929E__1_0_13123_0, StartTime=2016.06.02-16.29.28, HierarchicalDDC=, DataSize=437, Duration=3.147695, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionIdB428A28B4AB6E7EAA9204AA2A72E532E_25, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1C4B712F4AAD629881FAA694E850D980__1_0_13123_0, StartTime=2016.06.02-16.29.28, HierarchicalDDC=, DataSize=347, Duration=0.998285, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId9F858E6546CCEA2A1C080789D12C0E6B_22, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_AA571F264ECEE93EDBFAA5A96E650002__1_0_13123_0, StartTime=2016.06.02-16.29.45, HierarchicalDDC=, DataSize=347, Duration=3.478512, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId99682C6B48BE40044F8A3CBD66565689_24, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_85D7DCCE49A5419CC6FBBDA7701AE26A__1_0_13123_0, StartTime=2016.06.02-16.29.45, HierarchicalDDC=, DataSize=437, Duration=3.448702, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionIdB428A28B4AB6E7EAA9204AA2A72E532E_26, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A9925BB84E45BE4D92E6C58A3D20F4DC__1_0_13123_0, StartTime=2016.06.02-16.29.45, HierarchicalDDC=, DataSize=347, Duration=4.846476, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionIdB428A28B4AB6E7EAA9204AA2A72E532E_27, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0A220D3B4B261DB56F0E369339FC151F__1_0_13123_0, StartTime=2016.06.02-16.29.53, HierarchicalDDC=, DataSize=347, Duration=3.113214, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId9F858E6546CCEA2A1C080789D12C0E6B_23, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A858863046469692F0A2209D99E19AA9__1_0_13123_0, StartTime=2016.06.02-16.29.53, HierarchicalDDC=, DataSize=437, Duration=3.064994, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId99682C6B48BE40044F8A3CBD66565689_25, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A1175E6F4076F17655BA37961FDC3FF9__1_0_13123_0, StartTime=2016.06.02-16.29.53, HierarchicalDDC=, DataSize=347, Duration=3.900792, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId99682C6B48BE40044F8A3CBD66565689_26, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A580D6284A01D49688F48A89B15A95CC__1_0_13123_0, StartTime=2016.06.02-16.30.32, HierarchicalDDC=, DataSize=347, Duration=3.621999, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionIdB428A28B4AB6E7EAA9204AA2A72E532E_28, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_18B07468448B776D1EE784A27AAFB778__1_0_13123_0, StartTime=2016.06.02-16.30.32, HierarchicalDDC=, DataSize=437, Duration=3.649179, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId9F858E6546CCEA2A1C080789D12C0E6B_24, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_02BF9A034D8AC281CC629E934CEE5553__1_0_13123_0, StartTime=2016.06.02-16.30.32, HierarchicalDDC=, DataSize=347, Duration=1.088880, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionIdB428A28B4AB6E7EAA9204AA2A72E532E_29, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_55CC589E4A6F8AE2AB25FC8856EAFDFE__1_0_13123_0, StartTime=2016.06.02-16.30.32, HierarchicalDDC=, DataSize=347, Duration=1.177721, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId9F858E6546CCEA2A1C080789D12C0E6B_25, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8FC8EC214F4AFB08B7608D9D452AB225__1_0_13123_0, StartTime=2016.06.02-16.30.32, HierarchicalDDC=, DataSize=437, Duration=1.796093, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId99682C6B48BE40044F8A3CBD66565689_27, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_42D254DC4C1DCF3D39AC1DA5D048450E__1_0_13123_0, StartTime=2016.06.02-16.30.32, HierarchicalDDC=, DataSize=347, Duration=0.971105, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionIdB428A28B4AB6E7EAA9204AA2A72E532E_30, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_57C70C684DB73E4E968DE58CE9B339CB__1_0_13123_0, StartTime=2016.06.02-16.30.40, HierarchicalDDC=, DataSize=347, Duration=3.030803, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId9F858E6546CCEA2A1C080789D12C0E6B_26, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_CC5CBFAA447ECA1D91A8938A3A382B66__1_0_13123_0, StartTime=2016.06.02-16.30.40, HierarchicalDDC=, DataSize=437, Duration=6.583247, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId99682C6B48BE40044F8A3CBD66565689_28, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_241D48CB4C4BA841F9D3AB9DA1B01305__1_0_13123_0, StartTime=2016.06.02-16.30.40, HierarchicalDDC=, DataSize=347, Duration=1.477554, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId9F858E6546CCEA2A1C080789D12C0E6B_27, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4D6CD00C4AD1371D077530ACE9267178__1_0_13123_0, StartTime=2016.06.02-16.30.53, HierarchicalDDC=, DataSize=347, Duration=3.655314, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId99682C6B48BE40044F8A3CBD66565689_29, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A43B106E4306B5602F5163AA4C0F5FE1__1_0_13123_0, StartTime=2016.06.02-16.30.53, HierarchicalDDC=, DataSize=437, Duration=3.430583, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionIdB428A28B4AB6E7EAA9204AA2A72E532E_31, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8350750945667BB431B8E780D8997F12__1_0_13123_0, StartTime=2016.06.02-16.30.53, HierarchicalDDC=, DataSize=347, Duration=3.276572, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionIdB428A28B4AB6E7EAA9204AA2A72E532E_32, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_789E75EF4A377C156819188CB295A18B__1_0_13123_0, StartTime=2016.06.02-16.31.14, HierarchicalDDC=, DataSize=437, Duration=3.419772, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId99682C6B48BE40044F8A3CBD66565689_30, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_41FB7096445F9234572966B29D529754__1_0_13123_0, StartTime=2016.06.02-16.31.14, HierarchicalDDC=, DataSize=347, Duration=4.003078, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId9F858E6546CCEA2A1C080789D12C0E6B_28, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_ADBFE0EA4FDFC24FC9B9979E89CE011E__1_0_13123_0, StartTime=2016.06.02-16.31.14, HierarchicalDDC=, DataSize=347, Duration=2.597995, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId99682C6B48BE40044F8A3CBD66565689_31, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_92639F5C4D196804BA2318963CA1C95A__1_0_13123_0, StartTime=2016.06.02-16.31.25, HierarchicalDDC=, DataSize=347, Duration=4.268724, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId9F858E6546CCEA2A1C080789D12C0E6B_29, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C2727E4247D9B6233933018602361377__1_0_13123_0, StartTime=2016.06.02-16.31.25, HierarchicalDDC=, DataSize=437, Duration=2.906602, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionIdB428A28B4AB6E7EAA9204AA2A72E532E_33, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6A74A8AA4D8AEF65B1591D9BE0D83047__1_0_13123_0, StartTime=2016.06.02-16.31.25, HierarchicalDDC=, DataSize=347, Duration=3.126070, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId99682C6B48BE40044F8A3CBD66565689_32, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F32A4638486E93A604C405993297CE26__1_0_13123_0, StartTime=2016.06.02-16.34.52, HierarchicalDDC=, DataSize=409, Duration=3.085744, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId9F858E6546CCEA2A1C080789D12C0E6B_30, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_421A32D94162D36092A9859D5C9D99F2__1_0_13123_0, StartTime=2016.06.02-16.34.52, HierarchicalDDC=, DataSize=589, Duration=3.393467, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionIdB428A28B4AB6E7EAA9204AA2A72E532E_34, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_2489A48940A533B7270D4990246D89D8__1_0_13123_0, StartTime=2016.06.02-16.34.52, HierarchicalDDC=, DataSize=409, Duration=3.252611, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId99682C6B48BE40044F8A3CBD66565689_33, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_373503EE44E93278BF2B1E89E437F1F1__1_0_13123_0, StartTime=2016.06.02-16.34.56, HierarchicalDDC=, DataSize=409, Duration=3.400192, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionIdB428A28B4AB6E7EAA9204AA2A72E532E_35, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_393DE44C4E280E07F55EE5A719E46368__1_0_13123_0, StartTime=2016.06.02-16.34.56, HierarchicalDDC=, DataSize=813, Duration=3.248226, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId9F858E6546CCEA2A1C080789D12C0E6B_31, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_82E0B0DA4C6D56C2285391A23DF8BFC1__1_0_13123_0, StartTime=2016.06.02-16.34.56, HierarchicalDDC=, DataSize=409, Duration=3.085159, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId9F858E6546CCEA2A1C080789D12C0E6B_32, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_23200CF64D5B6A2B516BA095196D87C6__1_0_13123_0, StartTime=2016.06.02-16.36.07, HierarchicalDDC=, DataSize=347, Duration=2.807532, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId99682C6B48BE40044F8A3CBD66565689_34, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F32EA1A14F9FA772FA7CCAB61B4E6607__1_0_13123_0, StartTime=2016.06.02-16.36.07, HierarchicalDDC=, DataSize=499, Duration=8.956223, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionIdB428A28B4AB6E7EAA9204AA2A72E532E_36, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_21B5734E464A78026C382CB41BD391B0__1_0_13123_0, StartTime=2016.06.02-16.36.07, HierarchicalDDC=, DataSize=499, Duration=8.916184, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId9F858E6546CCEA2A1C080789D12C0E6B_33, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_92BEC058427DF2AA6F56118A361565E5__1_0_13123_0, StartTime=2016.06.02-16.36.07, HierarchicalDDC=, DataSize=347, Duration=2.195291, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId9F858E6546CCEA2A1C080789D12C0E6B_34, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_5ED6D481499136A770821AA9B6CCB6C5__1_0_13123_0, StartTime=2016.06.02-16.36.15, HierarchicalDDC=, DataSize=409, Duration=1.108166, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId99682C6B48BE40044F8A3CBD66565689_35, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_2A8E922B4B3BB0B3E2A91ABA42293340__1_0_13123_0, StartTime=2016.06.02-16.36.15, HierarchicalDDC=, DataSize=813, Duration=1.690596, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionIdB428A28B4AB6E7EAA9204AA2A72E532E_37, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_00CFB5734833E534106F76BBBCA1AED9__1_0_13123_0, StartTime=2016.06.02-16.36.15, HierarchicalDDC=, DataSize=409, Duration=1.613155, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionIdB428A28B4AB6E7EAA9204AA2A72E532E_38, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F344BF3047B157397C42FDBEAB866F0B__1_0_13123_0, StartTime=2016.06.02-16.36.35, HierarchicalDDC=, DataSize=347, Duration=1.278836, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId99682C6B48BE40044F8A3CBD66565689_36, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_33FE67254D5E2758903AD6A9CB6875D9__1_0_13123_0, StartTime=2016.06.02-16.36.35, HierarchicalDDC=, DataSize=499, Duration=3.933232, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId9F858E6546CCEA2A1C080789D12C0E6B_35, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_CD9561C94BE6904776BB11A5A8FEF78D__1_0_13123_0, StartTime=2016.06.02-16.36.35, HierarchicalDDC=, DataSize=499, Duration=3.854912, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionIdB428A28B4AB6E7EAA9204AA2A72E532E_39, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_159A5FA3485659C28B1A4D9884C41977__1_0_13123_0, StartTime=2016.06.02-16.36.35, HierarchicalDDC=, DataSize=347, Duration=2.942547, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId99682C6B48BE40044F8A3CBD66565689_37, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3056E18444BA33C63573BE8B7241DFD2__1_0_13123_0, StartTime=2016.06.02-16.36.40, HierarchicalDDC=, DataSize=347, Duration=1.626890, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId9F858E6546CCEA2A1C080789D12C0E6B_36, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_DF910E9A4417342F881F0F82685D21B8__1_0_13123_0, StartTime=2016.06.02-16.36.40, HierarchicalDDC=, DataSize=499, Duration=2.954818, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionIdB428A28B4AB6E7EAA9204AA2A72E532E_40, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_16AD67F849EB6F822300E59B33927A2A__1_0_13123_0, StartTime=2016.06.02-16.36.40, HierarchicalDDC=, DataSize=499, Duration=3.198255, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId99682C6B48BE40044F8A3CBD66565689_38, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9A99237E4B5CC656C075BA8193128332__1_0_13123_0, StartTime=2016.06.02-16.36.40, HierarchicalDDC=, DataSize=347, Duration=3.067918, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionIdB428A28B4AB6E7EAA9204AA2A72E532E_41, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_56AB071D43A40787317037811D71DF27__1_0_13123_0, StartTime=2016.06.02-16.36.46, HierarchicalDDC=, DataSize=347, Duration=1.180645, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId99682C6B48BE40044F8A3CBD66565689_39, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_84FCA6BD4C4409DBC22877AD87745691__1_0_13123_0, StartTime=2016.06.02-16.36.46, HierarchicalDDC=, DataSize=499, Duration=3.911607, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId9F858E6546CCEA2A1C080789D12C0E6B_37, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_CF85A844480F57A3FEEB2A9BE1E2E2D8__1_0_13123_0, StartTime=2016.06.02-16.36.46, HierarchicalDDC=, DataSize=499, Duration=3.799681, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionIdB428A28B4AB6E7EAA9204AA2A72E532E_42, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_13B24DE649C48E4295977EA6B76AA04C__1_0_13123_0, StartTime=2016.06.02-16.36.46, HierarchicalDDC=, DataSize=347, Duration=3.054470, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId99682C6B48BE40044F8A3CBD66565689_40, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8FAB55EB40241D504106419F332D9BF6__1_0_13123_0, StartTime=2016.06.02-16.36.47, HierarchicalDDC=, DataSize=347, Duration=1.170412, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionIdB428A28B4AB6E7EAA9204AA2A72E532E_43, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A794EA0D475D6CF132CF238F40DB20DA__1_0_13123_0, StartTime=2016.06.02-16.36.47, HierarchicalDDC=, DataSize=499, Duration=2.725415, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId9F858E6546CCEA2A1C080789D12C0E6B_38, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E9ED34064B4A1A0783F032AAD39CED17__1_0_13123_0, StartTime=2016.06.02-16.36.47, HierarchicalDDC=, DataSize=499, Duration=2.678949, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId99682C6B48BE40044F8A3CBD66565689_41, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_CC735BDC466A415D67598CA677980EEF__1_0_13123_0, StartTime=2016.06.02-16.36.47, HierarchicalDDC=, DataSize=347, Duration=1.283802, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId99682C6B48BE40044F8A3CBD66565689_42, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B63D330149A13B5DA6C9A982E4E6FD81__1_0_13123_0, StartTime=2016.06.02-16.36.51, HierarchicalDDC=, DataSize=347, Duration=1.296368, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionIdB428A28B4AB6E7EAA9204AA2A72E532E_44, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_66ECDC3D4D279761831492A55DA50DBE__1_0_13123_0, StartTime=2016.06.02-16.36.51, HierarchicalDDC=, DataSize=499, Duration=1.186781, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId9F858E6546CCEA2A1C080789D12C0E6B_39, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_926BC05D44FE3EF9D7CA8D9A862F4604__1_0_13123_0, StartTime=2016.06.02-16.36.51, HierarchicalDDC=, DataSize=499, Duration=2.012934, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionIdB428A28B4AB6E7EAA9204AA2A72E532E_45, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_2F02E1904C36C2EE0A910F9DE52759BA__1_0_13123_0, StartTime=2016.06.02-16.36.51, HierarchicalDDC=, DataSize=347, Duration=0.941589, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId99682C6B48BE40044F8A3CBD66565689_43, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_41E3815344EDE411C69502BF85ECAF5A__1_0_13123_0, StartTime=2016.06.02-16.37.09, HierarchicalDDC=, DataSize=409, Duration=3.320992, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId9F858E6546CCEA2A1C080789D12C0E6B_40, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_7443583B45460454C830E2AAC428AF70__1_0_13123_0, StartTime=2016.06.02-16.37.09, HierarchicalDDC=, DataSize=701, Duration=4.170824, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionIdB428A28B4AB6E7EAA9204AA2A72E532E_46, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_BDAB448F4B6AF91F79CA8FA77CF40C5F__1_0_13123_0, StartTime=2016.06.02-16.37.09, HierarchicalDDC=, DataSize=409, Duration=3.106784, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
DDCTransactionId99682C6B48BE40044F8A3CBD66565689_44, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6643A1F64B103828CE85A9A0D1D32E44__1_0_13123_0, StartTime=2016.06.02-16.37.21, HierarchicalDDC=, DataSize=347, Duration=2.401903, RunGuid=RunID56611EC64DFDC555B011AC8EB69CBAAE
